object_id,sector,provider_name,timespan_begin,timespan_end,dc_type,dc_subject,metadata_format,view_fields,digitized
245CGV4J3DU45OL4PFBW4M2T5CRLRX4Y,Archive,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Handschriftenabteilung,1934.0,1934.0,"[""Fotografie""]","[""Album"", ""Leihgabe""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
245V3FHU5NISNILBZXILWZFUF4S3IG4O,Archive,Deutsches Exilarchiv,,,"[""Archivale""]","[""Buber-Neumann, Margarete"", ""Grüning, Gerhard"", ""Bürgerkundlicher Arbeitskreis, Wiesbaden""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Umfang"", ""Archivalientyp"", ""Sprache der Unterlagen"", ""Sonstige Erschließungsangaben"", ""Indexbegriffe Person/Institution""]",False
245Z3U2MG3BI3MI27DFQKH7CYMSBX4WH,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1825.0,1825.0,"[""Dokument""]","[""Grüner, Joseph Sebastian"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
2463FTK75TQHAT2WQNVQL65VY6NCLSBN,Archive,Staatsarchiv Amberg,1573.0,1573.0,"[""Urkunden""]","[""Stadtamhof, Kloster St. Mang"", ""Pfaffenstein, Äcker"", ""Piendl, Michael, Pfaffenstein"", ""Stephan, Propst des Klosters St. Mang zu Stadtamhof""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
2464X34OU3R3GLDMDEMG4QUZTXMZF3PS,Library,Bayerische Staatsbibliothek,1833.0,1833.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Erschienen in"", ""URN"", ""Standort""]",True
246EDUOWJ3OZ2TJ4WHQI3H4GMS6A73Q6,Archive,Stadtarchiv Wiesbaden,1977.0,2004.0,[],[],EAD,"[""Bestandssignatur"", ""Kontext"", ""Bestandslaufzeit"", ""Bestandsbeschreibung"", ""Umfang"", ""Archivalientyp"", ""Online-Beständeübersicht im Angebot des Archivs""]",False
246XU7T2H7FMVU7WR67SHKGAN3JNPXAB,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1851.0,1852.0,"[""Album""]",[],LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
247574I7S6W6MDVOSWGQDCY7Q22WRUSR,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1910.0,1910.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Umfang"", ""Förderung""]",True
247D5J3ELELEQOEPP2NRZWDTG2EKTUDM,Library,Herzogin Anna Amalia Bibliothek,1818.0,1818.0,"[""Widmung""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
247JJQMLHIZR4JFUQGLRXSZBJY5HK744,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1949.0,1949.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""Anmerkungen"", ""Standort""]",True
247JLLJAW24RVTWZ6LUEESZ3SL7KHBPN,Museum,"Bibliotheca Hertziana, Max-Planck-Institut für Kunstgeschichte Rom. Fotothek",2020.0,2020.0,"[""Buch""]","[""Buchkunst"", ""Bürger, Gottfried August (Autor)""]",LIDO,"[""Objekt Bezeichnung"", ""Ereignis"", ""(wer)"", ""(wann)"", ""Ereignis"", ""(wer)"", ""Bezug (wer)"", ""Klassifikation"", ""Standort"", ""Weitere Nummer(n)""]",True
247KTOUZJS4EXQ3IIVGJOXDPGKISWFJU,Archive,Staatsarchiv Amberg,1756.0,1756.0,"[""Urkunden""]","[""Poppberg, Hof"", ""Pickl, Johann, Poppberg"", ""Pickl, Hans, Poppberg"", ""Pickel, Adam, Hainfeld"", ""Pickel, Leonhard, Hainfeld"", ""Bettschart, Johann Egidius Freiherr von""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
24ABCUFA3XLJLRSVJP6UDS4YSRRTESPG,Library,Bayerische Staatsbibliothek,1817.0,1817.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Umfang"", ""Anmerkungen"", ""Erschienen in"", ""URN"", ""Standort""]",True
24ADGJT3KT4Q2XVI4WPPSMLJCZPNA5DL,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1909.0,1909.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Umfang"", ""Förderung""]",True
24ATF7PN22I6FVDNGKXHQH4XOTRLZMJY,Archive,Landesarchiv Baden-Württemberg,1147.0,1805.0,[],"[""Faust, Johann Georg, Wunderheiler, Alchemist, Magier, Astrologe, Wahrsager, um 1480-um 1541"", ""Maulbronn, Johannes Entenfuß von Unteröwisheim; Abt""]",EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Indexbegriffe Person/Institution""]",False
24AXBB6755BKCB6WJ7VDWNXXQXS5JF4J,Archive,Bundesarchiv,1979.0,1979.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Provenienz"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
24BLJYPPVTTNETMX3SQKOPM7M5WNS2EP,Library,Deutsche Nationalbibliothek,2013.0,2013.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""ISBN"", ""Standort""]",False
24CB556NQ73A5J6BJX7HF7EPF7W35GH7,Archive,Staatsarchiv Amberg,1727.0,1727.0,"[""Urkunden""]","[""Ödmiesbach"", ""Ramlesreuth"", ""Sandorf, Leonhard von, Ödmiesbach""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
24CFL7OH6PXTZ3FUE2NICNF3XYWFVV33,Archive,Landesarchiv Berlin,1967.0,1967.0,[],[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Sonstige Erschließungsangaben""]",False
24COKYRCIEH35M76U2LEPZG4SDBEZSJ7,Archive,Hessisches Hauptstaatsarchiv,1758.0,1758.0,"[""Sachakte""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp""]",False
24CTHBBOD2RR7PRQYZUGY43SUSOO73J2,Library,Niedersächsische Staats- und Universitätsbibliothek Göttingen,1871.0,1871.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
24CVI75MWJIA4JGMD2RXKSOZM7NE77Z5,Library,Bayerische Staatsbibliothek,1856.0,1856.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Erschienen in"", ""URN"", ""Standort""]",True
24CWZHDDLXBVBQL47Q7RJTCOS42Z4BED,Library,Herzogin Anna Amalia Bibliothek,1798.0,1798.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
24D25VCXKNUPT7TZNCE3MZKM2UBGDQAO,Archive,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Handschriftenabteilung,1903.0,1914.0,"[""Fotografie""]","[""Theater"", ""Schauspieler"", ""Schauspielerporträt"", ""Kostüm"", ""Rollenporträt"", ""\""Die Braut von Messina\"" (Schiller)"", ""Alexander Moissi""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24DOOO65UKCZWITWMPYZXQXNHID33QEE,Library,Deutsche Nationalbibliothek,1967.0,1967.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
24DUZE267EDJEQFF2GREDS2ZMWPIPQU2,Library,Herzogin Anna Amalia Bibliothek,1810.0,1810.0,"[""Illustration""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
24E5H5HAGK6IVKDKT3M5IITVLN4LAM75,Library,Deutsche Nationalbibliothek,1955.0,1955.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
24EAV4AS3H7QGDH73XOMJWIQMM6HT7I2,Library,Deutsche Nationalbibliothek,,,[],"[""Erziehung, Schul- und Bildungswesen""]",MARC 21,"[""Urheber"", ""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
24FF7GSLK6SNB3E2PGDT5ECDRF67D6GX,Library,Herzogin Anna Amalia Bibliothek,1815.0,1815.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
24FN7PNUYOD7UOG24GZRFUH7YWE7653W,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1836.0,1836.0,"[""Druckgraphik""]","[""\""Götz von Berlichingen\"" (Goethe)"", ""Drama"", ""Götz von Berlichingen""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24GDI7GLJ4IHAYU6YSORGB3NIXSEHGLT,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1819.0,1819.0,"[""Dokument""]","[""Goethe, August von (1789-1830)"", ""Goethe, Johann Wolfgang von (1749-1832)""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24GNXPAYDYWI7SM4HOMZF3G5SR5EHQZG,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1855.0,1855.0,"[""Zeichnung""]","[""Porträt"", ""Mann"", ""Frontalansicht"", ""Personendarstellung (Kunst)"", ""Ganzfigur"", ""Arthur Schopenhauer""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24HZPSBUDTBPRW7MRR4YM57U7YLQZEYB,Archive,Staatsarchiv Amberg,1633.0,1633.0,"[""Urkunden""]","[""Etzelwang, Gut"", ""Schmidt, Erben, Etzelwang"", ""Schmidt, Sebastian, Etzelwang"", ""Freudenberg, Wolf Friedrich von"", ""Schicker, Hans, Richter zu Etzelwang"", ""Kopp, Leonhard, Etzelwang"", ""Schumann, Jakob, Etzelwang"", ""Schieber, Andreas, Lehendorf""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
24JLSWNPXIYCU6KLSUCPGVTU3OEMQ7CM,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1814.0,1814.0,"[""Dokument""]","[""Zelter, Karl Friedrich"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24JYGLHZ65FJ2V4RHBQC4LRSUMGMBEFE,Library,Deutsche Nationalbibliothek,2016.0,2016.0,[],"[""Mathematik""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Klassifikation"", ""URN"", ""Standort""]",True
24K5W5QWFMZNL5IYPWRJMW22WFMAFP4N,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1937.0,1937.0,"[""Gemälde""]","[""Malerei"", ""Stillleben"", ""Kopie"", ""Prunkstilleben""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wann)"", ""Ereignis"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24K6UR5DI6KFOAUUA3EVKOZVCEZR2Q5P,Archive,Stadtarchiv Düsseldorf,1975.0,1975.0,"[""Akten""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp""]",False
24KH2LEEGDMJABG4EIKIJWCH6TVTGDH6,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1911.0,1911.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Umfang"", ""Förderung""]",True
24KPPGKZTZFS32DHLPJTXTEVYU7XOUEF,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1816.0,1816.0,"[""Dokument""]","[""Günther, Christian August"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24L3SVHASTUJVETBJ6DA73PTRFZD23NR,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1809.0,1809.0,"[""Dokument""]","[""Reichardt, Johann Friedrich"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24LOUSSVIAGH4LEJIM3KKFGDVL4Z6S6V,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1817.0,1817.0,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp""]",False
24LOYAW7DGI6SBM2PSTL7WMPZD6Y3N67,Library,Deutsche Nationalbibliothek,2015.0,2015.0,"[""Hochschulschrift""]","[""Biene"", ""Wabe"", ""Bienen"", ""Bienen""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Schlagwort"", ""URN"", ""Standort""]",True
24LPDKQRGN55VR42LX3ZLYC5FHRST4RT,Library,ZBW - Deutsche Zentralbibliothek für Wirtschaftswissenschaften - Leibniz-Informationszentrum Wirtschaft,2013.0,2013.0,"[""Arbeitspapier""]","[""Wirtschaft""]",Dublin Core,"[""Objektbezeichnung"", ""Objektbeschreibung"", ""Klassifikation"", ""Ereignis"", ""(wer)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Erschienen in"", ""Sprache"", ""URN"", ""Handle""]",True
24M34B4RZFX3WS5O3WWALNDZ3HBY7FM2,Museum,Deutsche Fotothek,,,"[""Kontaktbogen""]","[""Politik"", ""Sitzung"", ""Dresden"", ""Sächsischer Landtag""]",LIDO,"[""Objekt Bezeichnung"", ""Ereignis"", ""(wer)"", ""Bezug (was)"", ""Bezug (wer)"", ""Bezug (wo)"", ""Weitere Nummer(n)"", ""Förderung""]",True
24M44J6LMFIAS4CESKNRTVOABCWFGZG7,Museum,"Bibliotheca Hertziana, Max-Planck-Institut für Kunstgeschichte Rom. Fotothek",,,"[""Kunst""]","[""Kunstwerk""]",LIDO,"[""Objekt Bezeichnung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""Beschriftung"", ""Klassifikation"", ""Kultur"", ""Standort"", ""Weitere Nummer(n)""]",True
24MC72L447LEHLETN2KOOADYIGTJ7JAM,Library,Herzogin Anna Amalia Bibliothek,1702.0,1702.0,"[""Karte""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
24MG5Y22MUS2UZFWD34YDOKSXHQ5IPXJ,Library,Deutsche Nationalbibliothek,,,[],"[""Erziehung, Schul- und Bildungswesen""]",MARC 21,"[""Urheber"", ""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
24MKPP56DIPW4CHEAZPK7WFZB5MMJAXT,Library,Deutsche Nationalbibliothek,2015.0,2015.0,"[""notated music""]",[],MARC 21,"[""Weitere Titel"", ""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Reihe"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Standort""]",False
24MQR5JV2RZEO3ZT3YD4GNJK5CRLZR4S,Library,Herzogin Anna Amalia Bibliothek,1702.0,1702.0,"[""Karte""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
24N3U7SA5LAAEQSVUHLSAETD2IG5HQK7,Library,Deutsche Nationalbibliothek,1975.0,1975.0,[],"[""Goethezeit"", ""Wartburgfest"", ""Goethezeit"", ""Weimar"", ""Goethe, Johann Wolfgang von"", ""Wartburgfest"", ""Sachsen-Weimar-Eisenach <Grossherzogtum>"", ""Sachsen-Weimar-Eisenach"", ""Weimar"", ""Goethe, Johann Wolfgang von""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Erschienen in"", ""ISBN"", ""Standort""]",False
24N4UK2M7Z3OWQMQLUIVGE3SKFGBSZHA,Archive,Landeskirchliches Archiv Stuttgart,1973.0,1975.0,"[""Akten""]","[""Kirchentag, Düsseldorf, \""Arbeitskreis Juden und Christen\"""", ""Institut Kirche und Judentum bei der Kirchlichen Hochschule Berlin"", ""Freunde des Schweizer Kinderdorfs Kiriath Jearim"", ""Ostjuden, Lastenausgleich"", ""Sinti und Roma, Lagerplätze"", ""Rechtsberatung"", ""Baden-Württemberg, Justizministerium, Beratung der Hilfsstelle, s. Rechtsberatung"", ""Berlin, Institut Kirche und Judentum"", ""Düsseldorf, Kirchentag"", ""Faust, Hans"", ""Jacobs, Helene"", ""Knapp, Hermann"", ""Küster, Otto""]",EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort"", ""Indexbegriffe Sache""]",False
24N5GNKJSEC377CT2ZDC7YSVJQXTKMNW,Archive,Stadtarchiv Mainz,1568.0,1797.0,"[""Bestand""]",[],EAD,"[""Kontext"", ""Bestandslaufzeit"", ""Bestandsbeschreibung"", ""Umfang"", ""Archivalientyp"", ""Online-Beständeübersicht im Angebot des Archivs""]",False
24NKQD4EXUQM6GWQ4YNQHHMRCAYJVMU6,Archive,Landesarchiv Berlin,1956.0,1957.0,[],[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Sonstige Erschließungsangaben""]",False
24OENF77E7MSTAJAK4ZM2TK7WEMKATBX,Library,Deutsche Nationalbibliothek,1975.0,1975.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
24OHBDSAQ5ENEBWL3Y632YDTNXB2W3O3,Archive,Bayerisches Hauptstaatsarchiv,1855.0,1934.0,"[""Akten""]",[],EAD,"[""Bestandssignatur"", ""Kontext"", ""Bestandslaufzeit"", ""Bestandsbeschreibung"", ""Umfang"", ""Archivalientyp"", ""Sprache der Unterlagen"", ""Verwandte Bestände und Literatur""]",False
24ONWEMNRQABKO2LRPTFMJIF44FD23YB,Library,Deutsche Nationalbibliothek,2019.0,,[],"[""Wetter"", ""Goethe, Johann Wolfgang von"", ""Büchner, Georg"", ""Stifter, Adalbert"", ""Stifter, Adalbert"", ""Fontane, Theodor"", ""Raabe, Wilhelm""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""ISBN"", ""Standort""]",False
24P3JVDXTLHT4PF7HF3CYYFOWYZODRQI,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1800.0,1800.0,"[""Dokument""]","[""Voigt, Christian Gottlob"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24PSSPH6N6MLR4JGHDXWPGUD2C4KCRYX,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1920.0,1920.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
24QWJHYJUHYPEZQGDAIMAKVGSZDSP6M3,Museum,Deutsche Fotothek,,,"[""Fotografie""]","[""Szenenbilder"", ""Schauspielszenen"", ""Rollenbildnisse"", ""Berlin"", ""Kammerspiele (Deutsches Theater) Berlin""]",LIDO,"[""AlternativTitel"", ""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Ereignis"", ""(wer)"", ""Bezug (was)"", ""Bezug (wer)"", ""Bezug (wo)"", ""Bezug (Ereignis)"", ""(wann)"", ""Klassifikation"", ""Weitere Nummer(n)""]",True
24R7KZCDW7PLY3X3IGCMUP3CWNI2PQED,Library,Deutsche Nationalbibliothek,2011.0,2011.0,[],"[""Musik""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Klassifikation"", ""URN"", ""Standort""]",True
24RS77XBO46I47LFTBC5KJTIEU4K6JJE,Archive,Bundesarchiv,1967.0,1967.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Provenienz"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
24RUBZO57REGPTDOEWJ275CSWASSBXEX,Archive,Archiv der Universitätsbibliothek Johann Christian Senckenberg,,,"[""Sachakte""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Archivalientyp"", ""Bemerkungen"", ""Digitalisat im Angebot des Archivs""]",True
24S4O7XS2X6STUCP5AQQZGSDX65JRXWT,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,,,"[""Zeichnung""]","[""Tierdarstellung""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Bezug (was)"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24SOXHDLWNGXUMY6NYHRLLKK22BTTRTJ,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1950.0,1950.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""Anmerkungen"", ""Standort""]",True
24SS4K4AKQCAPFA2BDHV4B4AJLIGMXGK,Library,Deutsche Nationalbibliothek,1980.0,1980.0,[],[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
24SZ22REVZ36COVENE57JJ23XTOMEZX5,Library,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz,1806.0,1806.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
24T6VCX7MD6TAMTOJSKQ2SJX2BJLDT7G,Library,Deutsche Nationalbibliothek,2021.0,2021.0,"[""Hochschulschrift""]",[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Standort""]",False
